,planet_name,host_name,orbital_period_[days],orbit_semi-major_axis_[au]),planet_radius,planet_mass,planet_density,eccentricity,equilibrium_temperature_[k],ratio_of_semi-major_axis_to_stellar_radius,stellar_effective_temperature_[k],stellar_radius_[solar_radius],stellar_mass_[solar_mass],stellar_metallicity_[dex],distance_[pc],number_of_planets,insolation_flux_earth,stellar_surface_gravity,stellar_age_[gyr]
2988,Kepler-1029 b,Kepler-1029,4.41769648,0.047,1.260,2.13000,5.850000,0.000000,790,17.77,5030.00,0.77,0.82,0.010,366.6560000,1,92.16,4.58,4.070
2989,Kepler-103 b,Kepler-103,15.9654,0.1269,3.370,9.70000,1.380000,0.030000,872,27.471,5845.00,1.44,1.09,0.070,494.8320000,2,150.54,4.16,5.700
2990,Kepler-103 c,Kepler-103,179.612,0.6372,5.140,36.10000,1.470000,0.020000,389,84.3,5845.00,1.44,1.09,0.070,494.8320000,2,5.97,4.16,5.700
2991,Kepler-1030 b,Kepler-1030,19.32952416,0.1338,2.480,6.71000,2.420000,0.000000,529,39.98,4983.00,0.76,0.80,-0.010,758.7020000,1,16.88,4.59,4.370
2992,Kepler-1031 b,Kepler-1031,1.22621732,0.0218,0.870,0.59000,4.920000,0.000000,2024,4.388,6011.00,1.12,1.09,0.030,682.8820000,1,3973.86,4.38,3.390
2993,Kepler-1032 b,Kepler-1032,3.29011795,0.0361,1.870,4.16000,3.500000,0.000000,802,16.42,4647.00,0.71,0.77,0.160,673.0100000,1,176.14,4.62,1.860
2994,Kepler-1033 b,Kepler-1033,7.56052806,0.0761,2.510,6.85000,2.380000,0.000000,914,15.332,5547.00,0.92,0.94,0.060,1455.5000000,1,159.42,4.49,5.010
2995,Kepler-1034 b,Kepler-1034,12.12400943,0.0965,2.260,5.73000,2.730000,0.000000,675,28.683,5198.00,0.80,0.83,-0.060,654.5490000,1,36.79,4.57,4.790
2996,Kepler-1035 b,Kepler-1035,2.71407755,0.0386,1.170,1.71000,5.870000,0.000000,1301,16.55,5763.00,0.97,0.98,-0.030,562.1160000,1,1180.06,4.45,4.470
2997,Kepler-1036 b,Kepler-1036,122.8808058,0.4629,3.010,9.32000,1.880000,0.000000,326,58.0,5533.00,0.89,0.95,0.040,489.4350000,1,2.82,4.52,3.240
2998,Kepler-1037 b,Kepler-1037,1.06378867,0.0198,1.280,2.18000,5.710000,0.000000,1650,7.62,5105.00,0.78,0.82,-0.030,446.9140000,1,1015.43,4.57,5.130
2999,Kepler-1038 b,Kepler-1038,148.4603382,0.5238,3.530,12.20000,1.520000,0.000000,285,131.0,5335.00,0.83,0.87,-0.040,584.1360000,2,1.51,4.55,4.270
3000,Kepler-1038 c,Kepler-1038,7.1276598,0.0692,1.416,2.59000,5.010000,0.000000,784,22.38,5159.00,0.82,0.87,0.160,584.1360000,2,89.24,4.55,14.000
3001,Kepler-1039 b,Kepler-1039,0.93488424,0.0184,1.460,2.73000,4.820000,0.000000,2080,3.9,4870.00,0.74,0.79,0.010,306.9100000,1,668.13,4.60,4.370
3002,Kepler-104 b,Kepler-104,11.427548,0.094,3.100,19.60000,3.620000,0.000000,852,19.407,5711.00,1.35,0.81,-0.380,400.7850000,3,119.91,4.11,12.900
3003,Kepler-104 c,Kepler-104,23.668205,0.153,3.130,9.96000,1.780000,0.000000,668,26.8,5711.00,1.35,0.81,-0.380,400.7850000,3,45.44,4.11,12.900
3004,Kepler-104 d,Kepler-104,51.755394,0.257,3.580,12.50000,1.500000,0.000000,515,45.2,5711.00,1.35,0.81,-0.380,400.7850000,3,16.01,4.11,12.900
3005,Kepler-1040 b,Kepler-1040,201.1214,0.6559,2.080,4.98000,3.040000,0.000000,300,152.01,5694.00,0.96,0.98,0.010,482.1190000,1,2.12,4.47,4.170
3006,Kepler-1041 b,Kepler-1041,24.7576421,0.1688,2.940,8.96000,1.940000,0.000000,644,14.92,5957.00,1.08,1.06,0.010,1485.8200000,1,117.96,4.40,3.550
3007,Kepler-1042 b,Kepler-1042,10.13202575,0.0756,2.190,5.43000,2.840000,0.000000,574,25.09,4815.00,0.72,0.75,-0.100,659.0000000,1,25.66,4.61,4.790
3008,Kepler-1043 b,Kepler-1043,38.5053398,0.2159,2.550,7.04000,2.330000,0.000000,532,39.1,5629.00,0.90,0.92,-0.110,903.3320000,1,21.69,4.50,4.470
3009,Kepler-1044 b,Kepler-1044,6.77408868,0.0741,2.670,7.61000,2.200000,0.000000,1058,6.48,5985.00,1.11,1.08,0.040,1278.9600000,1,218.50,4.38,3.550
3010,Kepler-1045 b,Kepler-1045,26.41045478,0.1616,2.690,7.70000,2.170000,0.000000,512,69.2,5301.00,0.82,0.86,-0.030,942.4850000,1,19.13,4.55,4.470
3011,Kepler-1046 b,Kepler-1046,14.37508035,0.1167,1.710,3.57000,3.920000,0.000000,786,36.52,5913.00,1.04,1.04,0.000,721.5340000,1,90.16,4.42,3.630
3012,Kepler-1047 b,Kepler-1047,56.1886887,0.2939,2.090,5.02000,3.020000,0.000000,503,32.4,5754.00,1.13,1.08,0.290,817.6470000,2,28.85,4.37,4.470
3013,Kepler-1047 c,Kepler-1047,3.18897601,0.0434,0.990,0.93700,5.310000,0.000000,1309,9.8354,5754.00,1.13,1.08,0.290,817.6470000,2,1323.07,4.37,4.470
3014,Kepler-1048 b,Kepler-1048,6.92101021,0.059,1.610,3.22000,4.240000,0.000000,619,12.718,4651.00,0.70,0.75,0.010,556.0060000,1,96.98,4.62,3.980
3015,Kepler-1049 b,Kepler-1049,3.27346074,0.0349,0.950,0.80900,5.180000,0.000000,625,8.5,3864.00,0.49,0.51,-0.330,162.0060000,1,50.43,4.77,3.800
3016,Kepler-105 b,Kepler-105,5.4122,0.066,4.810,5.10000,0.252000,0.470000,1418,8.9,6397.00,1.58,1.28,-0.220,459.2230000,2,341.81,4.15,3.170
3017,Kepler-105 c,Kepler-105,7.1262,0.0711,1.310,4.60000,11.200000,0.000000,997,19.27,5827.00,0.89,0.96,-0.190,459.2230000,2,161.00,4.43,3.170
3018,Kepler-1050 b,Kepler-1050,15.3787546,0.1313,1.600,3.19000,4.280000,0.000000,1039,22.2,6010.00,1.13,1.09,0.030,490.4880000,2,62.02,4.37,3.550
3019,Kepler-1050 c,Kepler-1050,21.1284569,0.1622,1.480,2.79000,4.730000,0.000000,935,42.54,6010.00,1.13,1.09,0.030,490.4880000,2,40.64,4.37,3.550
3020,Kepler-1051 b,Kepler-1051,25.96200249,0.1891,3.400,11.50000,1.610000,0.000000,850,32.16,6675.00,1.73,1.43,0.040,829.3430000,1,87.46,4.12,1.740
3021,Kepler-1052 b,Kepler-1052,34.8538276,0.2046,2.930,8.91000,1.950000,0.000000,522,51.0,5888.00,1.03,1.03,0.000,943.4440000,1,20.98,4.42,3.550
3022,Kepler-1053 b,Kepler-1053,2.41435165,0.0315,0.980,0.90400,5.280000,0.000000,953,14.36,4529.00,0.69,0.74,0.100,151.1290000,1,139.82,4.63,3.090
3023,Kepler-1054 b,Kepler-1054,4.30655689,0.054,2.630,7.41000,2.240000,0.000000,1177,6.8,6209.00,1.34,1.22,0.090,1090.5100000,1,760.52,4.26,2.820
3024,Kepler-1055 b,Kepler-1055,2.29503623,0.0331,1.230,2.04000,6.020000,0.000000,1304,10.71,5723.00,0.94,0.98,-0.020,389.3970000,1,647.26,4.49,3.090
3025,Kepler-1056 b,Kepler-1056,27.495606,0.1629,3.010,9.32000,1.880000,0.000000,590,26.9,6127.00,1.20,1.12,0.020,982.5100000,1,56.91,4.33,2.950
3026,Kepler-1057 b,Kepler-1057,14.08827448,0.1138,3.360,11.20000,1.620000,0.000000,724,26.2,5987.00,1.10,1.07,0.010,1201.8200000,1,69.21,4.38,3.090
3027,Kepler-1058 b,Kepler-1058,110.96546,0.3679,2.720,7.85000,2.140000,0.000000,239,37.0,4644.00,0.69,0.73,-0.060,491.9970000,1,0.77,4.63,3.390
3028,Kepler-1059 b,Kepler-1059,3.76419105,0.044,1.730,3.64000,3.860000,0.000000,908,14.08,4906.00,0.72,0.75,-0.150,713.1670000,1,174.07,4.61,5.370
3029,Kepler-106 b,Kepler-106,6.16486,0.0648,0.820,5.30000, ,0.000000,1021,11.19,5858.00,1.04,1.00,-0.120,444.3220000,4,277.22,4.41,4.830
3030,Kepler-106 c,Kepler-106,13.5708,0.1096,2.500,10.44000,3.280000,0.000000,785,32.883,5858.00,1.04,1.00,-0.120,444.3220000,4,96.91,4.41,4.830
3031,Kepler-106 d,Kepler-106,23.9802,0.1602,0.950,8.10000, ,0.000000,649,11.98,5858.00,1.04,1.00,-0.120,444.3220000,4,45.36,4.41,4.830
3032,Kepler-106 e,Kepler-106,43.8445,0.2395,2.560,11.17000,3.100000,0.000000,531,28.2,5858.00,1.04,1.00,-0.120,444.3220000,4,20.29,4.41,4.830
3033,Kepler-1060 b,Kepler-1060,46.8779367,0.2495,2.380,6.26000,2.550000,0.000000,484,30.7,5797.00,0.99,0.99,-0.030,946.5650000,1,17.42,4.44,4.270
3034,Kepler-1061 b,Kepler-1061,2.75798267,0.0384,1.980,4.58000,3.240000,0.000000,1332,3.33,6067.00,1.07,1.09,-0.030,543.3750000,1,788.50,4.42,2.140
3035,Kepler-1062 b,Kepler-1062,9.30412078,0.0748,1.760,3.75000,3.780000,0.000000,583,37.55,4597.00,0.70,0.75,0.110,397.4550000,1,33.76,4.62,2.450
3036,Kepler-1063 b,Kepler-1063,14.07971466,0.1176,1.490,2.83000,4.700000,0.000000,931,81.47,5945.00,1.14,1.09,0.090,343.2260000,1,54.93,4.37,3.390
3037,Kepler-1064 b,Kepler-1064,16.54080322,0.1183,1.550,3.02000,4.460000,0.000000,570,50.54,5153.00,0.79,0.85,0.000,374.0000000,1,24.87,4.57,3.890
3038,Kepler-1065 b,Kepler-1065,3.60930891,0.0455,3.730,13.40000,1.420000,0.000000,1092,15.46,5635.00,0.93,0.94,-0.010,1122.4800000,2,419.91,4.49,4.470
3039,Kepler-1065 c,Kepler-1065,2.37030743,0.0344,1.600,3.19000,4.280000,0.000000,1256,9.23,5635.00,0.93,0.94,-0.010,1122.4800000,2,734.62,4.49,4.470
3040,Kepler-1066 b,Kepler-1066,1.93155984,0.0299,2.360,6.17000,2.580000,0.000000,1290,6.0,5762.00,0.98,0.98,-0.030,344.2510000,1,710.02,4.45,3.800
3041,Kepler-1067 b,Kepler-1067,0.76212926,0.0162,0.800,0.43700,4.690000,0.000000,1872,4.47,5592.00,0.93,0.95,0.030,667.6930000,2,2761.76,4.49,4.790
3042,Kepler-1067 c,Kepler-1067,5.4258399,0.0601,1.747,3.70000,3.810000,0.000000,973,16.52,5594.00,0.93,0.98,0.160,667.6930000,2,211.66,4.49,0.500
3043,Kepler-1068 b,Kepler-1068,16.92344113,0.1309,3.630,12.80000,1.470000,0.000000,702,32.879,5806.00,1.01,1.01,0.030,1473.6100000,1,55.93,4.43,4.170
3044,Kepler-1069 b,Kepler-1069,23.8990296,0.1685,1.600,3.19000,4.280000,0.000000,823,11.503,5722.00,0.98,0.99,0.040,695.9670000,1,78.17,4.46,4.370
3045,Kepler-107 b,Kepler-107,3.1800218,0.04544,1.536,3.51000,5.300000,0.000000,1593,2.74,5854.00,1.45,1.24,0.321,525.9970000,4,1175.38,4.21,4.290
3046,Kepler-107 c,Kepler-107,4.901452,0.06064,1.597,9.39000,12.650000,0.000000,1379,3.65,5854.00,1.45,1.24,0.321,525.9970000,4,659.65,4.21,4.290
3047,Kepler-107 d,Kepler-107,7.95839,0.08377,0.860,3.80000,33.100000,0.000000,1173,5.05,5854.00,1.45,1.24,0.321,525.9970000,4,346.11,4.21,4.290
3048,Kepler-107 e,Kepler-107,14.749143,0.12639,2.903,8.60000,2.000000,0.000000,955,7.62,5854.00,1.45,1.24,0.321,525.9970000,4,151.94,4.21,4.290
3049,Kepler-1070 b,Kepler-1070,6.2216147,0.0693,1.730,3.64000,3.860000,0.000000,1101,14.619,6261.00,1.32,1.21,0.030,939.0010000,1,380.13,4.27,2.750
3050,Kepler-1071 b,Kepler-1071,6.1799844,0.0615,2.380,6.26000,2.550000,0.000000,814,22.6,5215.00,0.81,0.86,0.010,1042.2700000,1,45.12,4.56,4.270
3051,Kepler-1072 b,Kepler-1072,1.5690665,0.0269,1.580,3.12000,4.350000,0.000000,1849,4.379,6199.00,1.32,1.20,0.070,982.7160000,1,2944.00,4.27,2.880
3052,Kepler-1073 b,Kepler-1073,8.67888593,0.0805,2.300,5.90000,2.660000,0.000000,905,19.452,5792.00,1.00,1.00,0.000,809.8970000,3,128.55,4.44,3.720
3053,Kepler-1073 c,Kepler-1073,4.02582254,0.0483,1.640,3.33000,4.150000,0.000000,1169,11.29,5792.00,1.00,1.00,0.000,809.8970000,3,357.08,4.44,3.720
3054,Kepler-1073 d,Kepler-1073,2.50476003,0.0352,1.488,2.82000,4.710000,0.000000,1369,8.106,5509.00,1.12,0.92,0.160,809.8970000,3,828.59,4.31,3.720
3055,Kepler-1074 b,Kepler-1074,5.94566534,0.0536,1.250,2.10000,5.910000,0.000000,568,20.87,4002.00,0.57,0.60,-0.060,250.8170000,1,27.57,4.70,3.550
3056,Kepler-1075 b,Kepler-1075,1.52372816,0.0208,1.420,2.60000,4.990000,0.000000,818,3.28,3959.00,0.54,0.56,-0.170,291.2750000,1,143.97,4.72,2.950
3057,Kepler-1076 b,Kepler-1076,6.14727918,0.0611,0.800,0.43700,4.690000,0.000000,770,16.86,4868.00,0.74,0.79,-0.010,199.0000000,1,83.18,4.60,3.720
3058,Kepler-1077 b,Kepler-1077,34.3511874,0.2101,2.770,8.10000,2.090000,0.000000,576,31.2,5816.00,1.02,1.02,0.030,1101.4200000,1,26.93,4.43,4.170
3059,Kepler-1078 b,Kepler-1078,3.00725242,0.0388,1.900,4.27000,3.420000,0.000000,1122,3.76,5612.00,0.92,0.94,-0.010,2481.7100000,1,373.99,4.49,4.370
3060,Kepler-1079 b,Kepler-1079,13.24503188,0.1092,1.630,3.29000,4.170000,0.000000,887,23.371,5758.00,1.36,1.08,0.210,591.0980000,1,195.35,4.21,6.610
3061,Kepler-108 b,Kepler-108,49.183921,0.292,8.650,56.00000,0.475000,0.220000,669,28.73,5854.00,2.19,1.25,0.326,338.7320000,2,47.40,3.90,3.890
3062,Kepler-108 c,Kepler-108,190.323494,0.721,8.180,50.90000,0.511000,0.040000,426,70.81,5854.00,2.19,1.25,0.326,338.7320000,2,7.80,3.90,3.890
3063,Kepler-1080 b,Kepler-1080,77.2548396,0.3781,3.280,10.80000,1.680000,0.000000,548,23.8,5956.00,1.16,1.10,0.090,1382.8200000,1,55.45,4.35,3.890
3064,Kepler-1081 b,Kepler-1081,3.85691855,0.0466,1.010,1.01000,5.390000,0.000000,972,14.932,5345.00,0.84,0.88,0.010,420.2150000,1,225.22,4.54,4.680
3065,Kepler-1082 b,Kepler-1082,1.5432066,0.0257,1.120,1.46000,5.710000,0.000000,1827,4.546,5923.00,1.14,1.03,-0.060,739.5570000,1,2949.56,4.33,5.750
3066,Kepler-1083 b,Kepler-1083,33.4177993,0.1899,3.360,11.20000,1.620000,0.000000,448,27.2,5049.00,0.77,0.81,-0.020,902.6330000,1,10.15,4.58,4.680
3067,Kepler-1084 b,Kepler-1084,2.05333679,0.0324,1.110,1.41000,5.670000,0.000000,1737,2.03,6113.00,1.28,1.12,-0.020,405.5330000,1,1766.59,4.27,4.070
3068,Kepler-1085 b,Kepler-1085,219.3217528,0.7391,7.220,41.20000,0.602000,0.000000,313,138.6,6000.00,1.14,1.11,0.080,1364.5300000,2,2.06,4.37,3.390
3069,Kepler-1085 c,Kepler-1085,56.7771,0.3002,3.268,10.70000,1.680000,0.000000,491,65.1,5816.00,1.08,1.05,0.070,1364.5300000,2,13.74,4.39,0.300
3070,Kepler-1086 b,Kepler-1086,18.78425728,0.1198,2.440,6.53000,2.470000,0.000000,433,36.6,4350.00,0.66,0.70,0.060,466.0840000,2,9.16,4.65,2.880
3071,Kepler-1086 c,Kepler-1086,161.5163345,0.503,2.940,8.96000,1.940000,0.000000,211,196.22,4350.00,0.66,0.70,0.060,466.0840000,2,0.52,4.65,2.880
3072,Kepler-1087 b,Kepler-1087,0.69384285,0.0148,0.610,0.16500,3.990000,0.000000,2161,3.5477,5589.00,0.94,0.96,0.010,362.6230000,1,3496.49,4.48,3.550
3073,Kepler-1088 b,Kepler-1088,23.12748644,0.1602,1.420,2.60000,4.990000,0.000000,667,33.5,5975.00,1.08,1.08,0.050,280.6290000,1,44.89,4.40,3.020
3074,Kepler-1089 b,Kepler-1089,5.13248562,0.0497,1.830,4.01000,3.600000,0.000000,584,27.0,3753.00,0.49,0.52,-0.090,259.3280000,1,26.27,4.76,3.720
3075,Kepler-109 b,Kepler-109,6.48163,0.0683,2.370,7.30000, ,0.210000,1145,13.655,5952.00,1.32,1.04,-0.080,474.8610000,2,432.33,4.21,5.730
3076,Kepler-109 c,Kepler-109,21.2227,0.1506,2.520,21.80000, ,0.030000,771,25.344,5952.00,1.32,1.04,-0.080,474.8610000,2,88.92,4.21,5.730
3077,Kepler-1090 b,Kepler-1090,198.680179,0.6364,2.250,5.69000,2.740000,0.000000,297,177.3,5321.00,0.82,0.86,-0.040,858.7700000,2,1.83,4.55,4.370
3078,Kepler-722 b,Kepler-722,4.09357325,0.0514,2.630,7.41000,2.240000,0.000000,1182,13.84,5863.00,1.05,1.03,0.020,1239.5000000,2,414.60,4.41,4.370
3079,Kepler-721 b,Kepler-721,5.39202539,0.0583,2.640,7.46000,2.230000,0.000000,850,13.78,5075.00,0.78,0.82,-0.010,926.5980000,1,138.75,4.58,4.900
3080,Kepler-720 b,Kepler-720,4.70832654,0.0539,8.410,53.40000,0.493000,0.000000,1162,12.2979,5618.00,0.92,0.95,0.000,1065.3700000,1,384.56,4.49,3.630
3081,Kepler-719 b,Kepler-719,5.00731778,0.0556,8.520,54.50000,0.484000,0.000000,998,9.68,5777.00,0.98,0.99,-0.020,2497.5100000,1,234.28,4.45,3.980
3082,Kepler-718 b,Kepler-718,2.0523499,0.0322,16.560,41600.00000,50.300000,0.000000,1497,7.875,6191.00,1.30,1.18,0.060,1302.3300000,1,1324.20,4.28,2.570
3083,Kepler-717 b,Kepler-717,4.40840023,0.052,2.420,6.44000,2.500000,0.000000,1139,3.45,5485.00,0.85,0.88,-0.120,2805.4800000,1,398.00,4.53,4.370
3084,Kepler-716 c,Kepler-716,3.96999,0.046,1.393,2.52000,5.120000,0.000000,992,14.3,5012.00,0.74,0.83,0.180,635.0090000,2,229.37,4.62,6.200
3085,Kepler-716 b,Kepler-716,10.37168453,0.0873,2.900,8.75000,1.970000,0.000000,720,23.47,5099.00,0.78,0.83,0.000,635.0090000,2,42.49,4.58,4.570
3086,Kepler-715 b,Kepler-715,10.00652995,0.0933,3.750,13.50000,1.410000,0.000000,876,10.3,5871.00,1.04,1.04,0.020,1327.4400000,1,181.41,4.42,3.980
3087,Kepler-714 b,Kepler-714,8.09888799,0.0832,9.670,67.60000,0.411000,0.000000,986,15.8326,5995.00,1.12,1.09,0.040,2083.3700000,1,484.01,4.37,3.550
3088,Kepler-713 b,Kepler-713,7.411141,0.0748,2.480,6.71000,2.420000,0.000000,905,23.32,5785.00,0.99,0.98,-0.030,1089.8700000,1,228.28,4.44,3.800
3089,Kepler-712 c,Kepler-712,226.89047,0.6732,4.850,21.00000,1.010000,0.000000,236,131.0,5148.00,0.78,0.84,-0.030,872.4930000,2,0.66,4.58,3.310
3090,Kepler-712 b,Kepler-712,21.02247699,0.1378,3.410,11.50000,1.590000,0.000000,521,40.546,5148.00,0.78,0.84,-0.030,872.4930000,2,15.80,4.58,3.310
3091,Kepler-711 b,Kepler-711,23.58914398,0.1429,3.410,11.50000,1.590000,0.000000,487,18.7,5222.00,0.80,0.84,-0.040,624.5750000,1,15.57,4.56,4.370
3092,Kepler-710 b,Kepler-710,4.34728553,0.0524,1.880,4.19000,3.470000,0.000000,1174,16.107,5611.00,0.91,0.94,-0.040,1448.3400000,1,710.87,4.50,4.170
3093,Kepler-709 b,Kepler-709,16.08524954,0.1173,2.920,8.85000,1.950000,0.000000,613,35.5,5071.00,0.77,0.80,-0.080,664.8430000,1,28.22,4.58,4.900
3094,Kepler-708 b,Kepler-708,3.16789194,0.0426,2.930,8.91000,1.950000,0.000000,1221,11.389,5692.00,0.96,0.97,0.010,1394.2200000,1,684.76,4.47,4.370
3095,Kepler-707 b,Kepler-707,2.23749275,0.0325,1.330,2.33000,5.440000,0.000000,1160,9.527,5099.00,0.76,0.80,-0.120,591.7760000,1,336.67,4.58,4.900
3096,Kepler-706 b,Kepler-706,41.40831347,0.2162,13.170, , ,0.000000,453,67.69,5394.00,0.84,0.87,-0.060,886.6670000,1,15.01,4.54,4.790
3097,Kepler-705 b,Kepler-705,56.0560538,0.232,2.110,5.10000,2.980000,0.000000,265,97.3,3722.00,0.51,0.53,0.070,276.8810000,1,0.73,4.75,3.890
3098,Kepler-704 b,Kepler-704,3.76182115,0.047,2.610,7.32000,2.260000,0.000000,1121,3.73,5616.00,0.96,0.97,0.090,1228.8300000,1,514.12,4.46,5.130
3099,Kepler-703 b,Kepler-703,4.58352176,0.0535,8.200,51.10000,0.509000,0.000000,1038,13.6681,6185.00,1.27,1.18,0.050,1156.8300000,1,373.11,4.29,2.690
3100,Kepler-702 b,Kepler-702,10.52629406,0.088,9.170,61.80000,0.440000,0.000000,713,28.26,5419.00,0.86,0.90,0.000,992.0710000,1,88.91,4.53,4.470
3101,Kepler-701 b,Kepler-701,10.35533177,0.0895,2.840,8.45000,2.030000,0.000000,777,25.51,5343.00,0.84,0.88,0.000,774.1520000,1,75.62,4.54,4.470
3102,Kepler-700 b,Kepler-700,80.8720639,0.3577,5.990,30.00000,0.767000,0.000000,452,45.9,5692.00,0.96,0.98,0.040,1491.7600000,1,12.07,4.47,4.370
3103,Kepler-7 b,Kepler-7,4.8854892,0.06067,18.181,140.16303,0.140000,0.000000,1630,6.637,5933.00,1.97,1.36,0.110,922.5620000,1,1375.11,3.98,2.900
3104,Kepler-698 b,Kepler-698,16.32976218,0.1255,3.680,13.10000,1.440000,0.000000,727,17.5,5612.00,0.91,0.94,-0.030,1995.5700000,1,172.56,4.50,4.270
3105,Kepler-697 b,Kepler-697,3.70987065,0.0471,4.130,16.00000,1.250000,0.000000,1151,9.6255,5513.00,0.88,0.92,-0.010,1277.3300000,1,472.24,4.52,4.370
3106,Kepler-696 b,Kepler-696,4.19042557,0.0535,6.140,31.30000,0.743000,0.000000,1234,11.629,5903.00,1.08,1.06,0.070,1416.4400000,1,607.52,4.39,3.980
3107,Kepler-695 b,Kepler-695,3.04033042,0.0374,9.210,62.30000,0.438000,0.000000,1021,10.41,5181.00,0.80,0.84,-0.010,842.9470000,1,499.06,4.57,4.470
3108,Kepler-694 b,Kepler-694,6.36584161,0.0659,2.800,8.25000,2.070000,0.000000,914,14.46,5700.00,0.95,0.97,0.000,1023.0600000,1,206.44,4.47,4.070
3109,Kepler-693 b,Kepler-693,15.37563332,0.1121,10.180,73.80000,0.384000,0.000000,600,31.24,4881.00,0.72,0.76,-0.100,1151.5100000,1,31.64,4.61,4.470
3110,Kepler-692 b,Kepler-692,21.81293494,0.1495,3.110,9.85000,1.800000,0.000000,639,39.183,5440.00,0.86,0.90,-0.010,991.3360000,1,28.50,4.53,4.680
3111,Kepler-691 b,Kepler-691,8.114379,0.0649,2.090,5.02000,3.020000,0.000000,460,28.45,3715.00,0.50,0.53,0.040,279.1150000,1,12.99,4.76,3.980
3112,Kepler-690 b,Kepler-690,7.74809437,0.081,5.950,29.60000,0.772000,0.000000,964,15.0,5913.00,1.16,1.11,0.190,1665.3100000,1,225.70,4.35,3.550
3113,Kepler-69 c,Kepler-69,242.4613,0.64,1.710,3.57000,3.920000,0.140000,299,148.0,5638.00,0.93,0.81,-0.290,730.6250000,2,2.69,4.40,9.800
3114,Kepler-69 b,Kepler-69,13.722341,0.094,2.240,5.65000,2.760000,0.160000,779,21.8,5638.00,0.93,0.81,-0.290,730.6250000,2,123.52,4.40,9.800
3115,Kepler-689 b,Kepler-689,22.36656079,0.1449,2.890,8.70000,1.980000,0.000000,536,34.05,5518.00,0.88,0.91,-0.010,1131.7300000,1,35.34,4.51,4.570
3116,Kepler-688 b,Kepler-688,3.89593684,0.046,9.760,68.70000,0.406000,0.000000,1005,12.3,5715.00,0.96,0.98,0.020,1357.7500000,1,458.91,4.47,4.270
3117,Kepler-687 b,Kepler-687,20.50586978,0.1326,3.520,12.20000,1.540000,0.000000,518,39.05,4841.00,0.73,0.77,-0.040,633.6600000,1,15.65,4.60,5.500
3118,Kepler-686 b,Kepler-686,1.59474546,0.0258,12.150, , ,0.000000,1539,6.203,5649.00,0.92,0.94,-0.070,1490.9400000,1,2132.90,4.49,4.470
3119,Kepler-685 b,Kepler-685,1.6255222,0.0265,10.580,78.80000,0.366000,0.000000,1579,5.6742,5963.00,1.16,1.11,0.150,938.7150000,1,1137.12,4.36,3.390
3120,Kepler-684 b,Kepler-684,6.77030201,0.064,3.360,11.20000,1.620000,0.000000,812,24.65,5493.00,0.86,0.89,-0.110,1731.2700000,1,102.87,4.53,4.370
3121,Kepler-683 b,Kepler-683,2.53918318,0.0355,1.970,4.54000,3.260000,0.000000,1332,8.315,5703.00,0.95,0.96,-0.030,1023.0700000,1,702.28,4.47,4.370
3122,Kepler-682 b,Kepler-682,12.61190667,0.1058,7.370,42.60000,0.585000,0.000000,753,16.8,5559.00,0.89,0.92,-0.050,1979.2500000,1,306.10,4.51,3.980
3123,Kepler-681 b,Kepler-681,26.39435646,0.1635,3.080,9.69000,1.820000,0.000000,489,59.66,5021.00,0.76,0.80,-0.040,686.9230000,1,14.15,4.58,5.010
3124,Kepler-680 b,Kepler-680,3.68992629,0.0469,2.420,6.44000,2.500000,0.000000,1147,10.879,5890.00,1.11,1.08,0.130,1492.4800000,1,706.62,4.38,3.720
3125,Kepler-68 d,Kepler-68,634.6,1.4,13.900,267.00000,0.546000,0.112000, ,238.9244766896918,5875.23,1.26,1.06,0.126,144.1660000,3, ,4.26,6.300
3126,Kepler-68 c,Kepler-68,9.6051,0.09059,0.920,2.04000,28.000000,0.000000,941,15.68,5875.23,1.26,1.06,0.126,144.1660000,3,204.48,4.26,6.310
3127,Kepler-68 b,Kepler-68,5.3988,0.0617,2.354,7.65000,2.600000,0.000000,1280,12.2232,5875.23,1.26,1.06,0.126,144.1660000,3,439.92,4.26,6.310
3128,Kepler-679 b,Kepler-679,12.39358604,0.0983,3.010,9.32000,1.880000,0.000000,677,13.07,5403.00,0.84,0.87,-0.090,922.2440000,1,56.00,4.54,4.470
3129,Kepler-678 b,Kepler-678,7.27503724,0.0732,5.140,23.10000,0.935000,0.000000,833,6.4,5520.00,0.91,0.94,0.070,1826.1500000,1,113.64,4.50,4.470
3130,Kepler-677 b,Kepler-677,6.57531678,0.067,5.380,25.00000,0.882000,0.000000,1015,12.325,5723.00,0.99,1.00,0.060,1954.0800000,1,683.27,4.45,4.570
3131,Kepler-676 b,Kepler-676,11.59822172,0.0798,3.040,9.48000,1.850000,0.000000,396,23.4,3701.00,0.49,0.51,-0.020,295.1960000,1,8.24,4.77,4.270
3132,Kepler-675 b,Kepler-675,2.33743801,0.0325,2.440,6.53000,2.470000,0.000000,1070,8.86,4945.00,0.75,0.79,-0.050,665.6800000,1,308.55,4.60,4.680
3133,Kepler-674 b,Kepler-674,2.24338185,0.028,1.690,3.50000,3.980000,0.000000,822,17.09,4192.00,0.57,0.60,-0.270,342.2540000,1,146.51,4.69,3.310
3134,Kepler-673 b,Kepler-673,3.72873109,0.0455,6.540,34.80000,0.684000,0.000000,1023,9.7,5355.00,0.84,0.88,0.000,918.2100000,1,253.46,4.54,4.470
